Time_step,Omega_New,S_Omega
10,-17.200000000000003,2.0704342302062916e-14
10,-17.0,1.8981044891486e-14
10,-16.8,2.359830682355379e-14
10,-16.6,4.2797997082134816e-15
10,-16.400000000000002,7.901575251003304e-16
10,-16.2,3.9234277749619407e-16
10,-16.0,1.3996760876368045e-15
10,-15.799999999999999,3.4774019482612343e-15
10,-15.6,4.0783547331211365e-15
10,-15.399999999999999,2.6587284913651336e-15
10,-15.2,5.888218376265019e-16
10,-14.999999999999998,1.2967853801244925e-15
10,-14.799999999999999,2.3490051849923664e-16
10,-14.599999999999998,1.963072869167913e-16
10,-14.399999999999999,1.2463050138841718e-16
10,-14.199999999999998,1.856824018501971e-15
10,-14.000000000000002,3.142190543817402e-15
10,-13.800000000000002,4.2247152954155094e-15
10,-13.600000000000001,3.720209769948267e-15
10,-13.400000000000002,1.0638617262823466e-15
10,-13.200000000000001,3.659076055836864e-16
10,-13.000000000000002,1.1177733071392305e-15
10,-12.8,1.5409371230058966e-15
10,-12.600000000000001,1.4005596974266358e-15
10,-12.4,7.471427363379515e-16
10,-12.200000000000001,2.577930940399601e-16
10,-12.0,1.0846044348400584e-16
10,-11.799999999999999,1.6516872183284797e-16
10,-11.6,3.6551945392508686e-16
10,-11.399999999999999,3.976091510631968e-16
10,-11.2,2.76966807970588e-16
10,-10.999999999999998,1.562578599504856e-16
10,-10.799999999999999,4.790087395625369e-17
10,-10.599999999999998,1.600930903795644e-17
10,-10.399999999999999,1.6694374906650516e-17
10,-10.199999999999998,1.3680307198745207e-17
10,-9.999999999999998,1.6116630759502646e-17
10,-9.800000000000002,5.308172687041187e-17
10,-9.600000000000001,7.72125872998625e-17
10,-9.400000000000002,6.964624510228524e-17
10,-9.200000000000001,6.50765671354062e-17
10,-9.000000000000002,5.5343523040035487e-17
10,-8.8,3.1250304389298236e-17
10,-8.600000000000001,5.689453196973351e-17
10,-8.4,3.377719604401573e-17
10,-8.200000000000001,4.5115948086891696e-18
10,-8.0,1.9204230073964534e-17
10,-7.8,1.4504464754835428e-17
10,-7.6,1.4462105003013767e-16
10,-7.3999999999999995,4.346141815959561e-16
10,-7.199999999999999,5.512474153785646e-16
10,-6.999999999999999,4.4353987215921862e-16
10,-6.799999999999999,1.887210749594054e-16
10,-6.599999999999999,7.11117917156833e-17
10,-6.399999999999999,2.679249896598282e-17
10,-6.199999999999998,1.0062315927554682e-17
10,-5.999999999999998,4.2845382329632776e-16
10,-5.799999999999998,8.106215645043231e-15
10,-5.599999999999998,5.4808938469142993e-14
10,-5.399999999999998,1.678323699436096e-13
10,-5.1999999999999975,2.560485480929336e-13
10,-4.999999999999997,2.056841683671051e-13
10,-4.799999999999997,8.979486530515263e-14
10,-4.599999999999997,2.279932603305232e-14
10,-4.399999999999997,3.3270661834193643e-15
10,-4.199999999999997,2.1480745206014913e-16
10,-3.9999999999999964,7.15876388732683e-16
10,-3.7999999999999963,1.471344667995686e-12
10,-3.599999999999996,5.146848688794613e-11
10,-3.399999999999996,3.6610595127574804e-10
10,-3.200000000000003,8.466961466592014e-10
10,-3.0000000000000027,7.521762843135259e-10
10,-2.8000000000000025,2.68405914828396e-10
10,-2.6000000000000023,3.688038995346659e-11
10,-2.400000000000002,1.6863946174393787e-12
10,-2.200000000000002,1.9309221077338118e-14
10,-2.0000000000000018,2.8656994112780604e-16
10,-1.8000000000000016,2.458711521438673e-13
10,-1.6000000000000014,8.96793637660849e-12
10,-1.4000000000000012,3.0138240392792273e-06
10,-1.200000000000001,2.1764744516911243e-05
10,-1.0000000000000009,1.9493832007017733e-05
10,-0.8000000000000007,2.875909693590398e-06
10,-0.6000000000000005,4.519414013694938e-08
10,-0.40000000000000036,2.7152883800176315e-14
10,-0.20000000000000018,3.598556574387536e-17
10,0.0,0.0
10,0.20000000000000018,3.598556574387536e-17
10,0.40000000000000036,2.7152883800176315e-14
10,0.6000000000000005,4.519414013694938e-08
10,0.8000000000000007,2.875909693590398e-06
10,1.0000000000000009,1.9493832007017733e-05
10,1.200000000000001,2.1764744516911243e-05
10,1.4000000000000012,3.0138240392792273e-06
10,1.6000000000000014,8.96793637660849e-12
10,1.8000000000000016,2.458711521438673e-13
10,2.0000000000000018,2.8656994112780604e-16
10,2.200000000000002,1.9309221077338118e-14
10,2.400000000000002,1.6863946174393787e-12
10,2.6000000000000023,3.688038995346659e-11
10,2.8000000000000025,2.68405914828396e-10
10,3.0000000000000027,7.521762843135259e-10
10,3.200000000000003,8.466961466592014e-10
10,3.400000000000003,3.661059512757513e-10
10,3.600000000000003,5.1468486887946557e-11
10,3.8000000000000034,1.4713446679956977e-12
10,4.0000000000000036,7.158763887326885e-16
10,4.200000000000004,2.1480745206015063e-16
10,4.400000000000004,3.3270661834193864e-15
10,4.600000000000004,2.2799326033052454e-14
10,4.800000000000004,8.97948653051532e-14
10,5.000000000000004,2.0568416836710627e-13
10,5.1999999999999975,2.560485480929336e-13
10,5.399999999999998,1.678323699436096e-13
10,5.599999999999998,5.4808938469142993e-14
10,5.799999999999998,8.106215645043231e-15
10,5.999999999999998,4.2845382329632776e-16
10,6.199999999999998,1.0062315927554682e-17
10,6.399999999999999,2.679249896598282e-17
10,6.599999999999999,7.11117917156833e-17
10,6.799999999999999,1.887210749594054e-16
10,6.999999999999999,4.4353987215921862e-16
10,7.199999999999999,5.512474153785646e-16
10,7.3999999999999995,4.346141815959561e-16
10,7.6,1.4462105003013767e-16
10,7.8,1.4504464754835428e-17
10,8.0,1.9204230073964534e-17
10,8.200000000000001,4.5115948086891696e-18
10,8.4,3.377719604401573e-17
10,8.600000000000001,5.689453196973351e-17
10,8.8,3.1250304389298236e-17
10,9.000000000000002,5.5343523040035487e-17
10,9.200000000000001,6.50765671354062e-17
10,9.400000000000002,6.964624510228524e-17
10,9.600000000000001,7.72125872998625e-17
10,9.800000000000002,5.308172687041187e-17
10,10.000000000000002,1.6116630759502673e-17
10,10.200000000000003,1.3680307198745226e-17
10,10.400000000000002,1.6694374906650537e-17
10,10.600000000000003,1.600930903795646e-17
10,10.800000000000002,4.7900873956253756e-17
10,11.000000000000004,1.5625785995048585e-16
10,11.200000000000003,2.7696680797058834e-16
10,11.400000000000004,3.976091510631972e-16
10,11.600000000000003,3.6551945392508725e-16
10,11.800000000000004,1.6516872183284817e-16
10,12.000000000000004,1.0846044348400597e-16
10,12.200000000000005,2.5779309403996045e-16
10,12.400000000000004,7.471427363379526e-16
10,12.600000000000005,1.4005596974266372e-15
10,12.800000000000004,1.5409371230058981e-15
10,13.000000000000005,1.1177733071392316e-15
10,13.200000000000005,3.6590760558368667e-16
10,13.400000000000006,1.063861726282348e-15
10,13.600000000000005,3.72020976994827e-15
10,13.799999999999997,4.224715295415505e-15
10,13.999999999999998,3.142190543817399e-15
10,14.199999999999998,1.856824018501971e-15
10,14.399999999999999,1.2463050138841718e-16
10,14.599999999999998,1.963072869167913e-16
10,14.799999999999999,2.3490051849923664e-16
10,14.999999999999998,1.2967853801244925e-15
10,15.2,5.888218376265019e-16
10,15.399999999999999,2.6587284913651336e-15
10,15.6,4.0783547331211365e-15
10,15.799999999999999,3.4774019482612343e-15
10,16.0,1.3996760876368045e-15
10,16.2,3.9234277749619407e-16
10,16.400000000000002,7.901575251003304e-16
10,16.6,4.2797997082134816e-15
10,16.8,2.359830682355379e-14
10,17.0,1.8981044891486e-14
10,17.200000000000003,2.0704342302062916e-14
10,17.400000000000002,1.3263425855082167e-13
10,17.6,2.4518002515737347e-13
10,17.8,2.172065709964236e-13
10,18.000000000000004,9.586221458388232e-14
10,18.200000000000003,3.6436038329585405e-14
10,18.400000000000002,2.6198281510146906e-13
10,18.6,1.146854805534477e-13
10,18.800000000000004,3.514173250207517e-14
10,19.000000000000004,4.411620353070049e-14
10,19.200000000000003,1.606940845189475e-13
10,19.400000000000002,1.2404106689047072e-12
10,19.600000000000005,2.161714696937182e-12
10,19.800000000000004,1.5304641152993055e-12
10,20.000000000000004,2.2233419079785362e-12
10,20.200000000000003,1.2205328479700246e-13
10,20.400000000000006,4.391595376910898e-12
10,20.600000000000005,2.488690622345699e-12
10,20.800000000000004,1.3891631294397499e-12
10,21.000000000000004,1.3804413754817258e-12
10,21.200000000000006,1.995538428242062e-12
10,21.400000000000006,9.083607944209708e-12
10,21.600000000000005,1.8085158093181475e-11
10,21.800000000000004,8.534912318163444e-12
10,22.000000000000007,1.072132385337449e-11
10,22.2,2.4891078572360396e-11
10,22.4,2.4350089337201073e-11
10,22.599999999999998,5.399817159474181e-11
10,22.799999999999997,4.756647451628506e-12
10,23.0,1.978308391672377e-11
10,23.2,2.515225400439736e-12
10,23.4,2.1768582264306738e-11
10,23.599999999999998,4.178271364185095e-11
10,23.8,7.200815541456509e-12
10,24.0,9.399418564871189e-12
10,24.2,9.571500503265568e-12
10,24.400000000000002,1.584109659205595e-11
10,24.6,3.636622867034291e-11
10,24.8,6.234315960454117e-12
10,25.0,1.1733022523511208e-11
10,25.20000000000001,1.1324702415612706e-11
10,25.400000000000002,2.99169891367501e-11
10,25.60000000000001,4.6285954574323936e-12
10,25.8,4.4389186142918224e-13
10,26.00000000000001,1.3232648471979347e-11
10,26.200000000000003,2.044483683733231e-11
10,26.40000000000001,1.9555207125703436e-12
10,26.6,9.262542375259544e-12
10,26.799999999999994,7.888768483304081e-13
10,27.000000000000004,2.0391943996522453e-12
10,27.199999999999996,8.471955595094508e-12
10,27.400000000000002,3.4980539657525665e-12
10,27.599999999999994,3.0498864904683276e-12
10,27.800000000000004,2.6646690039028033e-12
10,27.999999999999996,5.93880878741899e-13
10,28.200000000000003,3.5943888948314683e-12
10,28.399999999999995,5.011858416915974e-12
10,28.600000000000005,2.6464666907014054e-13
10,28.799999999999997,1.7249686074332276e-12
10,29.000000000000004,3.81496620355472e-12
10,29.199999999999996,1.0458539085666317e-11
10,29.400000000000006,6.578091142152989e-12
10,29.599999999999998,1.594963397807179e-12
10,29.800000000000004,3.96595221491378e-12
10,29.999999999999996,1.1327898040006606e-11
10,30.200000000000006,1.1263487643294302e-11
10,30.4,2.3299844441812427e-12
10,30.600000000000005,1.3715392270708568e-11
10,30.799999999999997,2.0380049961412145e-11
10,31.000000000000007,1.1496998898630186e-11
10,31.2,9.385084103986017e-13
10,31.400000000000006,5.5649732208268145e-12
10,31.599999999999998,1.3482797901661928e-12
10,31.800000000000008,2.1170545329086354e-12
10,32.0,4.793070632111267e-12
10,32.20000000000001,1.0599135451008906e-11
10,32.4,3.6089352093122824e-12
10,32.60000000000001,1.6865769278449256e-11
10,32.800000000000004,5.282903054005906e-11
10,33.00000000000001,2.2541834519491774e-11
10,33.2,1.5790129647872036e-11
10,33.400000000000006,2.371938348624342e-11
10,33.6,2.5740863418371003e-11
10,33.80000000000001,1.3299876138738779e-11
10,34.0,7.839463068767769e-12
10,34.20000000000001,1.670856375256595e-11
10,34.400000000000006,2.818690306184278e-12
10,34.60000000000001,1.9438105495118405e-11
10,34.800000000000004,3.011363218961344e-11
10,35.00000000000001,1.8861038908790615e-11
10,35.2,1.7321378541737193e-11
10,35.4,1.5553224974063003e-11
10,35.6,8.333634257082078e-12
10,35.8,2.1375341553972938e-12
10,36.00000000000001,2.1732253378067977e-12
10,36.199999999999996,9.0071076384796e-12
10,36.400000000000006,7.391590430853753e-12
10,36.599999999999994,4.3232045807973107e-13
10,36.800000000000004,7.383382546465256e-12
10,37.0,1.5665568677803762e-11
10,37.2,1.0915241653636498e-11
10,37.4,3.735814489314807e-12
10,37.60000000000001,4.616456161393461e-12
10,37.8,1.363974188265012e-12
10,38.00000000000001,1.193579890948951e-13
10,38.199999999999996,2.0700757119359193e-13
10,38.400000000000006,1.7323828770549785e-12
10,38.6,2.762484773944272e-12
10,38.800000000000004,3.1296158395367394e-12
10,39.0,6.616060856526509e-12
10,39.20000000000001,1.6547050304469383e-11
10,39.4,1.1971981306866612e-11
10,39.60000000000001,1.0736671030712644e-12
10,39.8,5.888292547771404e-13
10,40.00000000000001,2.093066972936571e-13
10,40.2,5.980673558168262e-13
10,40.400000000000006,2.149465481741979e-12
10,40.6,1.5079262569258416e-12
10,40.80000000000001,1.6583489528439355e-12
10,41.0,1.1230622119641578e-11
10,41.20000000000001,1.3040825620107009e-11
10,41.4,5.382003235422436e-12
10,41.60000000000001,1.1277020003813544e-12
5,-83.7,1.7457264619367438e-15
5,-83.50000000000001,1.4036208935232067e-14
5,-83.30000000000001,3.150458675103476e-14
5,-83.10000000000001,1.3901482363596409e-15
5,-82.9,3.9598509635659004e-16
5,-82.70000000000002,1.7340917353415326e-15
5,-82.5,1.8513351809301217e-15
5,-82.30000000000001,1.2187268149585773e-15
5,-82.10000000000001,4.814574621694874e-17
5,-81.90000000000002,6.382253599779929e-16
5,-81.7,2.5958607107441516e-15
5,-81.50000000000001,3.247958660412039e-15
5,-81.30000000000001,2.1920349302050275e-15
5,-81.10000000000001,1.1715200185340087e-15
5,-80.9,6.176673480184001e-16
5,-80.70000000000002,4.85988205787459e-16
5,-80.5,3.6113349819425565e-16
5,-80.30000000000001,1.2311240719513566e-16
5,-80.10000000000001,4.299739149747323e-17
5,-79.9,2.7438030641568568e-17
5,-79.7,1.0380080570980885e-16
5,-79.50000000000001,6.205904638945027e-17
5,-79.3,2.087467843132939e-16
5,-79.10000000000001,2.063318091514991e-16
5,-78.9,7.004684046810461e-17
5,-78.7,2.628607274203223e-16
5,-78.5,2.039240272362367e-16
5,-78.30000000000001,5.329714352733825e-17
5,-78.10000000000001,2.3511791552349754e-17
5,-77.9,5.613891489107008e-18
5,-77.7,2.586295035713951e-17
5,-77.50000000000001,1.379248853929645e-17
5,-77.3,1.512141117937586e-16
5,-77.10000000000001,1.2564673073862033e-16
5,-76.9,6.709584173837416e-16
5,-76.7,2.496533720488033e-15
5,-76.5,4.6206438734388105e-15
5,-76.30000000000001,4.504512887552648e-15
5,-76.1,8.815887607706052e-15
5,-75.9,1.8579999966460842e-14
5,-75.7,8.041693375274219e-15
5,-75.5,6.9582467581342e-16
5,-75.30000000000001,1.5718987709579827e-14
5,-75.10000000000001,8.975746750666099e-15
5,-74.9,2.094954280313824e-14
5,-74.7,6.590337295796464e-14
5,-74.50000000000001,1.1822856988814749e-13
5,-74.30000000000001,1.7422353514650365e-13
5,-74.1,1.6376143723922538e-13
5,-73.9,1.4189233580632324e-13
5,-73.70000000000002,9.069768517793672e-14
5,-73.5,2.7139915961053348e-14
5,-73.30000000000001,7.059626348789291e-14
5,-73.10000000000001,1.5912977952933036e-13
5,-72.9,1.0346760217399418e-13
5,-72.7,2.39304147805451e-13
5,-72.50000000000001,5.494791511080937e-13
5,-72.3,7.542542769041818e-13
5,-72.10000000000001,8.415004441382319e-13
5,-71.9,5.318478555674343e-13
5,-71.70000000000002,1.6340790622224597e-13
5,-71.5,8.54730317993732e-14
5,-71.30000000000001,2.7637683061514647e-13
5,-71.10000000000001,7.732831483123286e-13
5,-70.9,9.961927417055482e-13
5,-70.7,7.311479807785896e-13
5,-70.50000000000001,3.560085293506612e-13
5,-70.3,2.449950402709893e-13
5,-70.10000000000001,1.1002716373555058e-12
5,-69.9,1.5443364678263301e-12
5,-69.7,8.76733855578925e-13
5,-69.5,4.187715901530902e-13
5,-69.30000000000001,1.5361032620085658e-14
5,-69.1,6.510994139938766e-13
5,-68.9,1.0983862069430658e-12
5,-68.7,2.6219216922873917e-13
5,-68.50000000000001,1.084510512838478e-15
5,-68.3,3.2768679513856615e-13
5,-68.10000000000001,2.119159964489415e-12
5,-67.9,3.766048670164179e-12
5,-67.7,3.136041971477581e-12
5,-67.50000000000001,1.3254833116546117e-12
5,-67.30000000000001,1.8132862812425164e-13
5,-67.1,6.114877587549723e-14
5,-66.9,1.0351245903459005e-12
5,-66.70000000000002,1.9269364203152337e-12
5,-66.5,1.3681347533677094e-12
5,-66.30000000000001,1.1121322663857885e-12
5,-66.10000000000001,2.1580205578915442e-12
5,-65.9,4.69813689481251e-12
5,-65.7,6.277568345937841e-12
5,-65.5,6.272148575320179e-12
5,-65.30000000000001,5.717781381974172e-12
5,-65.10000000000001,3.922938465008494e-12
5,-64.9,1.977279271340649e-12
5,-64.7,3.729335881670679e-12
5,-64.5,7.563609379005891e-12
5,-64.30000000000001,5.582247992766837e-12
5,-64.10000000000001,4.932028208768824e-13
5,-63.90000000000001,2.068395270255643e-13
5,-63.7,1.2497614436692448e-13
5,-63.50000000000001,3.528273887681763e-12
5,-63.300000000000004,5.663976258611751e-12
5,-63.10000000000001,2.5339794427272234e-12
5,-62.900000000000006,1.1441724721236173e-12
5,-62.70000000000001,4.315703675200409e-13
5,-62.5,2.1723697197726198e-13
5,-62.30000000000001,6.236606787896478e-13
5,-62.1,1.052440530508266e-12
5,-61.900000000000006,2.446471447642203e-12
5,-61.7,3.954525980538728e-12
5,-61.50000000000001,4.710068159576471e-12
5,-61.300000000000004,5.5436227439794145e-12
5,-61.10000000000001,3.2279057739245046e-12
5,-60.9,2.0506022175567335e-13
5,-60.70000000000001,2.209071185988433e-12
5,-60.5,3.499547996985392e-12
5,-60.300000000000004,4.4564720612728455e-12
5,-60.10000000000001,4.675950935602328e-12
5,-59.900000000000006,4.188131715629764e-12
5,-59.70000000000001,9.11711707675869e-12
5,-59.50000000000001,1.3439729177440156e-11
5,-59.300000000000004,1.443071820959608e-11
5,-59.10000000000001,1.2909232239843422e-11
5,-58.900000000000006,9.224245642060911e-12
5,-58.7,5.401487201271988e-12
5,-58.50000000000001,1.529171865374666e-12
5,-58.300000000000004,3.5782279859338194e-12
5,-58.10000000000001,2.9086394610021e-12
5,-57.900000000000006,1.9015414939756877e-12
5,-57.7,7.93176187092532e-12
5,-57.50000000000001,1.8457257747302097e-11
5,-57.300000000000004,1.4309009600433063e-11
5,-57.1,8.025172297702949e-12
5,-56.900000000000006,9.78606628912706e-12
5,-56.7,9.339791316243376e-12
5,-56.50000000000001,4.178236613272152e-12
5,-56.300000000000004,6.32601059806699e-12
5,-56.1,1.1534042862364296e-11
5,-55.900000000000006,7.898537164902283e-12
5,-55.70000000000001,2.9824723073159618e-12
5,-55.5,7.823548285554228e-12
5,-55.30000000000001,1.0507597471782577e-11
5,-55.1,6.048953075419049e-12
5,-54.90000000000001,6.654695702861263e-12
5,-54.7,8.98227620272859e-12
5,-54.50000000000001,5.340914387841693e-12
5,-54.300000000000004,1.108952161492409e-12
5,-54.10000000000001,2.1634436011985556e-12
5,-53.9,8.45659296302772e-12
5,-53.70000000000001,4.047602917625805e-12
5,-53.5,3.679980394948208e-12
5,-53.30000000000001,4.0376004239574365e-12
5,-53.1,1.2198623669548783e-12
5,-52.900000000000006,6.291199652821449e-13
5,-52.7,3.3327050418951226e-12
5,-52.50000000000001,3.985114983453526e-12
5,-52.3,4.542647088076148e-13
5,-52.10000000000001,4.952610038524878e-13
5,-51.9,4.775668030374986e-13
5,-51.70000000000001,3.488286957058267e-12
5,-51.50000000000001,1.250842459690389e-12
5,-51.300000000000004,3.303032940310056e-13
5,-51.10000000000001,5.038056169448887e-13
5,-50.900000000000006,5.885553415245041e-13
5,-50.7,5.390493275713362e-13
5,-50.50000000000001,4.3466480138232047e-13
5,-50.300000000000004,2.6544526585556646e-12
5,-50.10000000000001,1.654733848010158e-12
5,-49.900000000000006,3.2682212212029866e-13
5,-49.7,6.608750479087173e-15
5,-49.50000000000001,1.7964899267778435e-12
5,-49.300000000000004,2.827437205540902e-12
5,-49.1,1.0193683855269378e-12
5,-48.900000000000006,2.5609402132502564e-13
5,-48.7,3.2345368963292494e-12
5,-48.50000000000001,1.4870091578071548e-12
5,-48.300000000000004,8.095313797135529e-13
5,-48.1,7.69518607545194e-13
5,-47.900000000000006,1.3470891792750724e-12
5,-47.7,4.9896003126187184e-12
5,-47.5,2.6219698883097673e-12
5,-47.300000000000004,7.775202396571666e-13
5,-47.1,3.1593117299274608e-12
5,-46.900000000000006,2.5326557086213588e-12
5,-46.7,1.5003451521541138e-12
5,-46.5,2.3942568706637186e-12
5,-46.300000000000004,1.1743665102540035e-12
5,-46.1,6.7481174686368734e-12
5,-45.9,2.7148552683358417e-12
5,-45.7,4.797859480480526e-12
5,-45.5,7.556599976239306e-12
5,-45.300000000000004,3.3235559369585465e-14
5,-45.10000000000001,3.2517197172605525e-12
5,-44.900000000000006,8.005054263027103e-13
5,-44.70000000000001,1.3542734976741122e-12
5,-44.50000000000001,3.917128560635045e-12
5,-44.300000000000004,2.6399763802573303e-12
5,-44.10000000000001,2.2925893777266937e-13
5,-43.900000000000006,2.407618953808579e-12
5,-43.70000000000001,1.1887585234450984e-12
5,-43.50000000000001,2.4174274001121013e-13
5,-43.300000000000004,8.883440417706529e-13
5,-43.10000000000001,3.333982026279586e-13
5,-42.900000000000006,3.4407007386417416e-14
5,-42.7,2.4772593629305874e-13
5,-42.50000000000001,1.2411542830092361e-12
5,-42.300000000000004,2.751627814125611e-12
5,-42.10000000000001,1.4397873538042622e-12
5,-41.900000000000006,3.0601875579057365e-13
5,-41.7,6.872562227665996e-14
5,-41.50000000000001,1.31580953096671e-12
5,-41.300000000000004,7.768247801540072e-12
5,-41.1,1.0346548046193704e-11
5,-40.900000000000006,4.178009349120373e-12
5,-40.7,4.859889952146656e-13
5,-40.50000000000001,2.274245731772778e-12
5,-40.300000000000004,1.7237500498990648e-12
5,-40.1,5.722852279227569e-14
5,-39.900000000000006,9.682698434083594e-13
5,-39.7,1.712284432816676e-12
5,-39.5,5.9234701939428485e-12
5,-39.300000000000004,8.604864955332641e-12
5,-39.1,4.714069814265889e-12
5,-38.900000000000006,1.4438643485277659e-12
5,-38.7,2.611642623796798e-12
5,-38.5,3.2217230651896427e-12
5,-38.300000000000004,1.047993934436048e-12
5,-38.1,3.3305959305312825e-12
5,-37.9,1.9287646645472747e-12
5,-37.7,9.672280808607538e-13
5,-37.5,1.5817173843211277e-12
5,-37.300000000000004,5.010798423738052e-12
5,-37.1,1.1056763295886924e-11
5,-36.9,1.4318308898347787e-11
5,-36.70000000000001,6.197704483025856e-12
5,-36.50000000000001,5.848843865339669e-13
5,-36.300000000000004,1.1713493807134883e-11
5,-36.10000000000001,1.0095781230846911e-11
5,-35.900000000000006,4.835409288124178e-12
5,-35.70000000000001,6.879160793146988e-12
5,-35.50000000000001,9.815568131388178e-12
5,-35.300000000000004,1.3734156995356212e-11
5,-35.10000000000001,1.8831156619871234e-11
5,-34.900000000000006,2.789360921055075e-11
5,-34.7,3.1054823438371284e-11
5,-34.50000000000001,2.7409304249210216e-12
5,-34.300000000000004,1.4681564222356963e-11
5,-34.10000000000001,1.4801779970541946e-11
5,-33.900000000000006,8.314279511067473e-12
5,-33.7,1.8308370189591336e-11
5,-33.50000000000001,2.1301013714910396e-11
5,-33.300000000000004,1.3929310634838032e-11
5,-33.1,1.2976589405806697e-11
5,-32.900000000000006,3.819350509141766e-11
