Time_step,Omega_New,S_Omega
0.2,-591.3,2.637521953202786e-18
0.2,-591.0999999999999,2.6262120159504927e-18
0.2,-590.8999999999999,2.6313115983047643e-18
0.2,-590.6999999999999,2.6398766604939257e-18
0.2,-590.4999999999999,2.631159292034573e-18
0.2,-590.3000000000002,2.6420714511038747e-18
0.2,-590.1000000000001,2.6412055755568058e-18
0.2,-589.9000000000001,2.6375834640156373e-18
0.2,-589.7000000000002,2.650196096841019e-18
0.2,-589.5000000000001,2.6355210487102447e-18
0.2,-589.3000000000001,2.6563713320332127e-18
0.2,-589.1000000000001,2.6478397316482578e-18
0.2,-588.9000000000001,2.644396190126218e-18
0.2,-588.7,2.6626653077622503e-18
0.2,-588.5000000000001,2.647740010896545e-18
0.2,-588.3000000000001,2.6588281103811382e-18
0.2,-588.1,2.6606175686847603e-18
0.2,-587.9000000000001,2.658919812772192e-18
0.2,-587.7,2.657929780674818e-18
0.2,-587.5,2.667424129937644e-18
0.2,-587.3000000000001,2.663627057424159e-18
0.2,-587.1,2.6726365609269454e-18
0.2,-586.9,2.6649422119984753e-18
0.2,-586.7,2.6697037168577045e-18
0.2,-586.5,2.6778626967015735e-18
0.2,-586.3,2.6718706123547545e-18
0.2,-586.1,2.677463752250115e-18
0.2,-585.9,2.677272149382032e-18
0.2,-585.6999999999999,2.680260165483805e-18
0.2,-585.5,2.683738703031559e-18
0.2,-585.3,2.6841502969443613e-18
0.2,-585.0999999999999,2.6872511870583844e-18
0.2,-584.9,2.6839960131143767e-18
0.2,-584.6999999999999,2.690855142385681e-18
0.2,-584.4999999999999,2.696522838801807e-18
0.2,-584.3,2.682717677982209e-18
0.2,-584.0999999999999,2.706126250419591e-18
0.2,-583.9000000000001,2.6911287144185052e-18
0.2,-583.7000000000002,2.6993781287132393e-18
0.2,-583.5000000000001,2.7051020247574317e-18
0.2,-583.3000000000001,2.6978946559764036e-18
0.2,-583.1000000000001,2.70842911484019e-18
0.2,-582.9000000000001,2.699926424895582e-18
0.2,-582.7,2.7173534024960147e-18
0.2,-582.5000000000001,2.7055164675918626e-18
0.2,-582.3000000000001,2.7088188947814233e-18
0.2,-582.1,2.7167785810601863e-18
0.2,-581.9000000000001,2.7192561700738284e-18
0.2,-581.7,2.714237505622713e-18
0.2,-581.5,2.7211986389057757e-18
0.2,-581.3000000000001,2.716495386105628e-18
0.2,-581.1,2.73372643781432e-18
0.2,-580.9,2.713459396294797e-18
0.2,-580.7,2.737644934571044e-18
0.2,-580.5,2.7205938150717906e-18
0.2,-580.3,2.738389138119387e-18
0.2,-580.1,2.726314434056027e-18
0.2,-579.9,2.7400705417629422e-18
0.2,-579.6999999999999,2.7323741887979277e-18
0.2,-579.5,2.7415737733026744e-18
0.2,-579.3,2.7376712369616394e-18
0.2,-579.0999999999999,2.748620798404111e-18
0.2,-578.9,2.736111907664251e-18
0.2,-578.6999999999999,2.7527833565627548e-18
0.2,-578.4999999999999,2.7429517642317772e-18
0.2,-578.3,2.7549487049312802e-18
0.2,-578.0999999999999,2.749517936935077e-18
0.2,-577.8999999999999,2.7519046262287763e-18
0.2,-577.7000000000002,2.761973258018626e-18
0.2,-577.5000000000001,2.7531919563783695e-18
0.2,-577.3000000000001,2.7593031111896508e-18
0.2,-577.1000000000001,2.7631081979799213e-18
0.2,-576.9000000000001,2.764344873713759e-18
0.2,-576.7,2.764702878120156e-18
0.2,-576.5000000000001,2.7676545432536415e-18
0.2,-576.3000000000001,2.7658066435291128e-18
0.2,-576.1,2.777783619593664e-18
0.2,-575.9000000000001,2.7673674192009122e-18
0.2,-575.7,2.7799142229280584e-18
0.2,-575.5,2.7754769393460173e-18
0.2,-575.3000000000001,2.77725289169006e-18
0.2,-575.1,2.7828156861865642e-18
0.2,-574.9,2.7804978295995724e-18
0.2,-574.7,2.792927945193218e-18
0.2,-574.5,2.778834797229673e-18
0.2,-574.3,2.7873364412136213e-18
0.2,-574.1,2.798188814570014e-18
0.2,-573.9,2.788993568223477e-18
0.2,-573.6999999999999,2.7962224617652666e-18
0.2,-573.5,2.7973260175105344e-18
0.2,-573.3,2.793607076610717e-18
0.2,-573.0999999999999,2.808042365876983e-18
0.2,-572.9,2.794667346227895e-18
0.2,-572.6999999999999,2.8139161727734108e-18
0.2,-572.4999999999999,2.798747590949679e-18
0.2,-572.3,2.8086774745130926e-18
0.2,-572.0999999999999,2.8161236169825164e-18
0.2,-571.8999999999999,2.809344072796672e-18
0.2,-571.6999999999999,2.8119967789972667e-18
0.2,-571.5000000000001,2.8232878722302764e-18
0.2,-571.3000000000001,2.813154847962153e-18
0.2,-571.1000000000001,2.820621196098879e-18
0.2,-570.9000000000001,2.825092490557331e-18
0.2,-570.7,2.821405482260081e-18
0.2,-570.5000000000001,2.8311119176189007e-18
0.2,-570.3000000000001,2.8250607692762095e-18
0.2,-570.1,2.8290149916049974e-18
0.2,-569.9000000000001,2.8386009988801807e-18
0.2,-569.7,2.8283704926942005e-18
0.2,-569.5,2.836766700611074e-18
0.2,-569.3000000000001,2.8431911192041622e-18
0.2,-569.1,2.8357650469420515e-18
0.2,-568.9,2.847526028565313e-18
0.2,-568.7,2.8371692508803347e-18
0.2,-568.5,2.8543098598942103e-18
0.2,-568.3,2.8437392137879224e-18
0.2,-568.1,2.852314977312897e-18
0.2,-567.9,2.8535721489174413e-18
0.2,-567.6999999999999,2.8521585114695853e-18
0.2,-567.5,2.8577819444888706e-18
0.2,-567.3,2.8601513553628127e-18
0.2,-567.0999999999999,2.859987940885171e-18
0.2,-566.9,2.865219504328185e-18
0.2,-566.6999999999999,2.8574154222394257e-18
0.2,-566.4999999999999,2.874481623473687e-18
0.2,-566.3,2.8666285437537705e-18
0.2,-566.0999999999999,2.86712334724384e-18
0.2,-565.8999999999999,2.8819681490982686e-18
0.2,-565.6999999999999,2.86429383709997e-18
0.2,-565.4999999999999,2.880680222784651e-18
0.2,-565.3000000000002,2.8832357869918438e-18
0.2,-565.1000000000001,2.880247002369432e-18
0.2,-564.9000000000001,2.879479280665406e-18
0.2,-564.7000000000002,2.8896745346175525e-18
0.2,-564.5000000000001,2.8849215436030284e-18
0.2,-564.3000000000001,2.8892182444595833e-18
0.2,-564.1000000000001,2.8945689157218284e-18
0.2,-563.9000000000001,2.887607645716491e-18
0.2,-563.7,2.9044337651901926e-18
0.2,-563.5000000000001,2.89008854046061e-18
0.2,-563.3000000000001,2.8981880716569262e-18
0.2,-563.1,2.9135076349547913e-18
0.2,-562.9000000000001,2.891148034590324e-18
0.2,-562.7,2.9127322193244877e-18
0.2,-562.5,2.910274943130311e-18
0.2,-562.3000000000001,2.9037653788524997e-18
0.2,-562.1,2.917303439125284e-18
0.2,-561.9,2.911196021867543e-18
0.2,-561.7,2.919556841065626e-18
0.2,-561.5,2.9172310780612132e-18
0.2,-561.3,2.9150470214379943e-18
0.2,-561.1,2.93618510491693e-18
0.2,-560.9,2.909664357807573e-18
0.2,-560.6999999999999,2.9359156311299163e-18
0.2,-560.5,2.932683535220637e-18
0.2,-560.3,2.919396170012586e-18
0.2,-560.0999999999999,2.9417564629144198e-18
0.2,-559.9,2.935086184303655e-18
0.2,-559.6999999999999,2.9346890645761393e-18
0.2,-559.4999999999999,2.9454336016624743e-18
0.2,-559.3,2.9316647819661394e-18
0.2,-559.0999999999999,2.95183749891867e-18
0.2,-558.9000000000001,2.9459441175241163e-18
0.2,-558.7000000000002,2.9433842052475623e-18
0.2,-558.5000000000001,2.954512485566881e-18
0.2,-558.3000000000001,2.9490221731005622e-18
0.2,-558.1000000000001,2.953454376195154e-18
0.2,-557.9000000000001,2.9652674917546667e-18
0.2,-557.7,2.9489020058449273e-18
0.2,-557.5000000000001,2.965805517900284e-18
0.2,-557.3000000000001,2.963422796415592e-18
0.2,-557.1,2.963457118803784e-18
0.2,-556.9000000000001,2.970226334527881e-18
0.2,-556.7,2.9648083925533733e-18
0.2,-556.5,2.9758430134225636e-18
0.2,-556.3000000000001,2.976096194403441e-18
0.2,-556.1,2.96572899507858e-18
0.2,-555.9,2.9853388341911518e-18
0.2,-555.7,2.9836933614689248e-18
0.2,-555.5,2.9749033618412076e-18
0.2,-555.3,2.990601579738766e-18
0.2,-555.1,2.9828428475923534e-18
0.2,-554.9,2.992690701220084e-18
0.2,-554.6999999999999,2.98716517170489e-18
0.2,-554.5,2.9954941037003665e-18
0.2,-554.3,2.9959363310268764e-18
0.2,-554.0999999999999,2.995654310981834e-18
0.2,-553.9,3.002817668909656e-18
0.2,-553.6999999999999,2.997558740005884e-18
0.2,-553.4999999999999,3.0115674452017956e-18
0.2,-553.3,2.99567871443798e-18
0.2,-553.0999999999999,3.0220046780460237e-18
0.2,-552.8999999999999,2.9999470950463063e-18
0.2,-552.7000000000002,3.0166659294509058e-18
0.2,-552.5000000000001,3.016186783344255e-18
0.2,-552.3000000000001,3.013376636056081e-18
0.2,-552.1000000000001,3.026086044262243e-18
0.2,-551.9000000000001,3.015121137096656e-18
0.2,-551.7,3.026262686318207e-18
0.2,-551.5000000000001,3.031233423431276e-18
0.2,-551.3000000000001,3.021901603313632e-18
0.2,-551.1,3.037571824860291e-18
0.2,-550.9000000000001,3.024247064113787e-18
0.2,-550.7,3.042254917701655e-18
0.2,-550.5,3.0347015213322774e-18
0.2,-550.3000000000001,3.034376403379295e-18
0.2,-550.1,3.0494360276763354e-18
0.2,-549.9,3.0422036242560628e-18
0.2,-549.7,3.0416966014212635e-18
0.2,-549.5,3.0547044527901424e-18
0.2,-549.3,3.045688985313734e-18
0.2,-549.1,3.059264341136931e-18
0.2,-548.9,3.046815032631909e-18
0.2,-548.6999999999999,3.061670338370283e-18
0.2,-548.5,3.062980641830765e-18
0.2,-548.3,3.055829473089973e-18
0.2,-548.0999999999999,3.0662900836213543e-18
0.2,-547.9,3.0673771782133143e-18
0.2,-547.6999999999999,3.0687584576723046e-18
0.2,-547.4999999999999,3.070966260615657e-18
0.2,-547.3,3.071751290878142e-18
0.2,-547.0999999999999,3.076411108336599e-18
0.2,-546.8999999999999,3.077396481137404e-18
0.2,-546.6999999999999,3.079752431651363e-18
0.2,-546.5000000000001,3.082645196236853e-18
0.2,-546.3000000000001,3.085324965602468e-18
0.2,-546.1000000000001,3.086141647391689e-18
0.2,-545.9000000000001,3.0874883057786863e-18
0.2,-545.7,3.093849274549169e-18
0.2,-545.5000000000001,3.0918057024393067e-18
0.2,-545.3000000000001,3.096424605853627e-18
0.2,-545.1,3.0983311918952957e-18
0.2,-544.9000000000001,3.0988894152047407e-18
0.2,-544.7,3.1075584714653204e-18
0.2,-544.5,3.102239870978163e-18
0.2,-544.3000000000001,3.1050101408666324e-18
0.2,-544.1,3.111768399637966e-18
0.2,-543.9,3.1157544348086144e-18
0.2,-543.7,3.1052695188521947e-18
0.2,-543.5,3.1270162733447663e-18
0.2,-543.3,3.1074671801864563e-18
0.2,-543.1,3.129368872299656e-18
0.2,-542.9,3.1268325822606458e-18
0.2,-542.6999999999999,3.115708823054174e-18
0.2,-542.5,3.131630204638072e-18
0.2,-542.3,3.1359700580712187e-18
0.2,-542.0999999999999,3.125683029561597e-18
0.2,-541.9,3.1419551557159885e-18
0.2,-541.6999999999999,3.1307150396435e-18
0.2,-541.4999999999999,3.1451694613270604e-18
0.2,-541.3,3.1383766248826864e-18
0.2,-541.0999999999999,3.1459165159487622e-18
0.2,-540.8999999999999,3.1489631864622216e-18
0.2,-540.6999999999999,3.14693650511912e-18
0.2,-540.4999999999999,3.150255212668928e-18
0.2,-540.3000000000002,3.1584681312154872e-18
0.2,-540.1000000000001,3.149220290670505e-18
0.2,-539.9000000000001,3.1645360999668064e-18
0.2,-539.7000000000002,3.159586164349977e-18
0.2,-539.5000000000001,3.162693508772885e-18
0.2,-539.3000000000001,3.163340222100595e-18
0.2,-539.1000000000001,3.1709349094196117e-18
0.2,-538.9000000000001,3.171163531388021e-18
0.2,-538.7,3.169637443073204e-18
0.2,-538.5000000000001,3.176254928342454e-18
0.2,-538.3000000000001,3.1795191334216618e-18
0.2,-538.1,3.1765784175400643e-18
0.2,-537.9000000000001,3.183944137630321e-18
0.2,-537.7,3.1847878945155684e-18
0.2,-537.5,3.1866600520820272e-18
0.2,-537.3000000000001,3.1917630910437947e-18
0.2,-537.1,3.1877714821460452e-18
0.2,-536.9,3.1976244078110216e-18
0.2,-536.7,3.1929061338173295e-18
0.2,-536.5,3.202902988353449e-18
0.2,-536.3,3.1998914977946655e-18
0.2,-536.1,3.2015141187939755e-18
0.2,-535.9,3.208794981469818e-18
0.2,-535.6999999999999,3.206672256140063e-18
0.2,-535.5,3.215601352346116e-18
0.2,-535.3,3.2086472772458644e-18
0.2,-535.0999999999999,3.21629665315403e-18
0.2,-534.9,3.217356755055069e-18
0.2,-534.6999999999999,3.2282092268696388e-18
0.2,-534.4999999999999,3.21219983226104e-18
0.2,-534.3,3.2345819229097706e-18
0.2,-534.0999999999999,3.220031083679627e-18
0.2,-533.9000000000001,3.2386205070526906e-18
0.2,-533.7000000000002,3.227417651690082e-18
0.2,-533.5000000000001,3.23717439843604e-18
0.2,-533.3000000000001,3.2352982485929145e-18
0.2,-533.1000000000001,3.2445072887763783e-18
0.2,-532.9000000000001,3.239321735743355e-18
0.2,-532.7,3.247749253773178e-18
0.2,-532.5000000000001,3.2429813240963385e-18
0.2,-532.3000000000001,3.2585047076756187e-18
0.2,-532.1,3.2405253392571803e-18
0.2,-531.9000000000001,3.2635352726271817e-18
0.2,-531.7,3.2560001265387402e-18
0.2,-531.5,3.255000056063258e-18
0.2,-531.3000000000001,3.269243375878075e-18
0.2,-531.1,3.2618148813094163e-18
0.2,-530.9,3.2624175474871585e-18
0.2,-530.7,3.280888263265212e-18
0.2,-530.5,3.2615351708859892e-18
0.2,-530.3,3.2840459603427916e-18
0.2,-530.1,3.267043433244095e-18
0.2,-529.9,3.2870175646514925e-18
0.2,-529.6999999999999,3.2768075369022964e-18
0.2,-529.5,3.291070208291542e-18
0.2,-529.3,3.2785108059307918e-18
0.2,-529.0999999999999,3.3002606914230695e-18
0.2,-528.9,3.281152394302864e-18
0.2,-528.6999999999999,3.30494560308894e-18
0.2,-528.4999999999999,3.2929663351534083e-18
0.2,-528.3,3.296062001097165e-18
0.2,-528.0999999999999,3.3056383347131497e-18
0.2,-527.8999999999999,3.305070595292861e-18
0.2,-527.7000000000002,3.3065252406261173e-18
0.2,-527.5000000000001,3.3114449147694324e-18
0.2,-527.3000000000001,3.3045880823016716e-18
0.2,-527.1000000000001,3.325381260153634e-18
0.2,-526.9000000000001,3.311014645753243e-18
0.2,-526.7,3.3236382817294455e-18
0.2,-526.5000000000001,3.318770062052705e-18
0.2,-526.3000000000001,3.326106419464208e-18
0.2,-526.1,3.327984969116369e-18
0.2,-525.9000000000001,3.3314089827259354e-18
0.2,-525.7,3.328894775262289e-18
0.2,-525.5,3.3387062309770925e-18
0.2,-525.3000000000001,3.33415582319018e-18
0.2,-525.1,3.3440358161514045e-18
0.2,-524.9,3.3389780483190594e-18
0.2,-524.7,3.348518657879109e-18
0.2,-524.5,3.3486171227248307e-18
0.2,-524.3,3.3449806001943828e-18
0.2,-524.1,3.3614791531452234e-18
0.2,-523.9,3.3471141898073746e-18
0.2,-523.6999999999999,3.363009045071456e-18
0.2,-523.5,3.359877840792823e-18
0.2,-523.3,3.363018187698001e-18
0.2,-523.0999999999999,3.367549328147664e-18
0.2,-522.9,3.364455616963763e-18
0.2,-522.6999999999999,3.3776136298499235e-18
0.2,-522.4999999999999,3.3703302278831763e-18
0.2,-522.3,3.3709744260204557e-18
0.2,-522.0999999999999,3.3901153607433496e-18
0.2,-521.8999999999999,3.372299122193707e-18
0.2,-521.6999999999999,3.3869510811564713e-18
0.2,-521.5000000000001,3.3886831570658063e-18
0.2,-521.3000000000001,3.387868467348285e-18
0.2,-521.1000000000001,3.3938315037335265e-18
0.2,-520.9000000000001,3.387846536737685e-18
0.2,-520.7,3.4038230473805104e-18
0.2,-520.5000000000001,3.4007937327899613e-18
0.2,-520.3000000000001,3.3955740575210558e-18
0.2,-520.1,3.4124857004081076e-18
0.2,-519.9000000000001,3.4055050457833252e-18
0.2,-519.7,3.408511753180533e-18
0.2,-519.5,3.414986957370311e-18
0.2,-519.3000000000001,3.4134743531751854e-18
0.2,-519.1,3.4214573968700636e-18
0.2,-518.9,3.4166433674175986e-18
0.2,-518.7,3.426636611926988e-18
0.2,-518.5,3.4252384685524053e-18
0.2,-518.3,3.4321902929751718e-18
0.2,-518.1,3.4273718114880894e-18
0.2,-517.9,3.4378737731883284e-18
0.2,-517.6999999999999,3.4311690686652184e-18
0.2,-517.5,3.4441720975040568e-18
0.2,-517.3,3.4402131414289246e-18
0.2,-517.0999999999999,3.451787111096643e-18
0.2,-516.9,3.4341414288118783e-18
0.2,-516.6999999999999,3.464527548759584e-18
0.2,-516.4999999999999,3.443379826703525e-18
0.2,-516.3,3.459658638251514e-18
0.2,-516.0999999999999,3.4556831715270416e-18
0.2,-515.8999999999999,3.4656290952210413e-18
0.2,-515.6999999999999,3.459055790939607e-18
0.2,-515.4999999999999,3.4689739657116513e-18
0.2,-515.3000000000002,3.4684975907894863e-18
0.2,-515.1000000000001,3.4759326665614e-18
0.2,-514.9000000000001,3.4686754764439003e-18
0.2,-514.7000000000002,3.477336272392131e-18
0.2,-514.5000000000001,3.4851122531992545e-18
0.2,-514.3000000000001,3.476202751631014e-18
0.2,-514.1000000000001,3.48911878269347e-18
0.2,-513.9000000000001,3.489754071098909e-18
0.2,-513.7,3.4911854765503035e-18
0.2,-513.5000000000001,3.487689702461174e-18
0.2,-513.3000000000001,3.503395109796467e-18
0.2,-513.1,3.4954378262604575e-18
0.2,-512.9000000000001,3.505501219197553e-18
0.2,-512.7,3.496447953156103e-18
0.2,-512.5,3.516332754762789e-18
0.2,-512.3000000000001,3.504988774210942e-18
0.2,-512.1,3.517420200128459e-18
0.2,-511.9,3.507836979134717e-18
0.2,-511.7,3.525652280308576e-18
0.2,-511.5,3.517501208847421e-18
0.2,-511.29999999999995,3.527573899856135e-18
0.2,-511.09999999999997,3.5239894896708075e-18
0.2,-510.9,3.52942793273499e-18
0.2,-510.69999999999993,3.5316021818225505e-18
0.2,-510.49999999999994,3.537499815373901e-18
0.2,-510.29999999999995,3.536116867016875e-18
0.2,-510.0999999999999,3.539973470763866e-18
0.2,-509.8999999999999,3.5452870475410415e-18
0.2,-509.69999999999993,3.545049711517904e-18
0.2,-509.4999999999999,3.548584023274757e-18
0.2,-509.2999999999999,3.552103403234851e-18
0.2,-509.0999999999999,3.5571911718247416e-18
0.2,-508.9000000000001,3.554316240181145e-18
0.2,-508.7000000000001,3.5597001573754784e-18
0.2,-508.5000000000001,3.5626614060128644e-18
0.2,-508.30000000000007,3.5674178141789085e-18
0.2,-508.1000000000001,3.56993374847143e-18
0.2,-507.9000000000001,3.570204790241163e-18
0.2,-507.70000000000005,3.5753368480854064e-18
0.2,-507.50000000000006,3.5753411694674274e-18
0.2,-507.30000000000007,3.581071941049716e-18
0.2,-507.1,3.582623508779737e-18
0.2,-506.90000000000003,3.5842080509832696e-18
0.2,-506.70000000000005,3.592179031353428e-18
0.2,-506.5,3.588938502840073e-18
0.2,-506.3,3.594745646984167e-18
0.2,-506.1,3.5937261608892355e-18
0.2,-505.9,3.607017944804665e-18
0.2,-505.7,3.595298919746158e-18
0.2,-505.5,3.61378447644062e-18
0.2,-505.29999999999995,3.600522378038545e-18
0.2,-505.09999999999997,3.613854225697684e-18
0.2,-504.9,3.617233236661077e-18
0.2,-504.69999999999993,3.61151693379533e-18
0.2,-504.49999999999994,3.624902703176109e-18
0.2,-504.29999999999995,3.623599390050903e-18
0.2,-504.0999999999999,3.617665817440523e-18
0.2,-503.8999999999999,3.640909040292234e-18
0.2,-503.69999999999993,3.6222176074213425e-18
0.2,-503.4999999999999,3.63783827393157e-18
0.2,-503.2999999999999,3.6355335787790314e-18
0.2,-503.0999999999999,3.644001927168221e-18
0.2,-502.89999999999986,3.640188513271318e-18
0.2,-502.7000000000001,3.6479551976488515e-18
0.2,-502.5000000000001,3.64499906725835e-18
0.2,-502.3000000000001,3.65828369909728e-18
0.2,-502.1000000000001,3.647092603132556e-18
0.2,-501.9000000000001,3.666511879426498e-18
0.2,-501.7000000000001,3.6531727029647045e-18
0.2,-501.50000000000006,3.6674474765522946e-18
0.2,-501.30000000000007,3.666726548334023e-18
0.2,-501.1000000000001,3.668842879985684e-18
0.2,-500.90000000000003,3.670832309986535e-18
0.2,-500.70000000000005,3.677976207660439e-18
0.2,-500.50000000000006,3.677957787545276e-18
0.2,-500.3,3.67844714373342e-18
0.2,-500.1,3.686033631758317e-18
0.2,-499.90000000000003,3.6891840808246666e-18
0.2,-499.7,3.688451016780349e-18
0.2,-499.5,3.690485407644201e-18
0.2,-499.3,3.701022319030391e-18
0.2,-499.09999999999997,3.699291252476847e-18
0.2,-498.9,3.6962915306397855e-18
0.2,-498.7,3.708027200210929e-18
0.2,-498.49999999999994,3.709706253867934e-18
0.2,-498.29999999999995,3.7126296756440306e-18
0.2,-498.09999999999997,3.70753120819949e-18
0.2,-497.8999999999999,3.721326668168656e-18
0.2,-497.69999999999993,3.722376571950988e-18
0.2,-497.49999999999994,3.716683636118094e-18
0.2,-497.2999999999999,3.7320168121625126e-18
0.2,-497.0999999999999,3.727506082061877e-18
0.2,-496.8999999999999,3.726526994185499e-18
0.2,-496.6999999999999,3.741881246029272e-18
0.2,-496.5000000000001,3.736552603773723e-18
0.2,-496.3000000000001,3.739523971495087e-18
0.2,-496.1000000000001,3.7461821086453155e-18
0.2,-495.9000000000001,3.746639260737339e-18
0.2,-495.7000000000001,3.748787112610375e-18
0.2,-495.50000000000006,3.754478673316706e-18
0.2,-495.30000000000007,3.753679899156842e-18
0.2,-495.1000000000001,3.762308618173183e-18
0.2,-494.90000000000003,3.763274252079723e-18
0.2,-494.70000000000005,3.761394280016003e-18
0.2,-494.50000000000006,3.7720385739872336e-18
0.2,-494.3,3.773012312575204e-18
0.2,-494.1,3.769979544802318e-18
0.2,-493.90000000000003,3.780781587353967e-18
0.2,-493.7,3.7778551256454834e-18
0.2,-493.5,3.787341025096277e-18
0.2,-493.3,3.784357889506561e-18
0.2,-493.09999999999997,3.7914079846067496e-18
0.2,-492.9,3.793495384793171e-18
0.2,-492.7,3.796329694866381e-18
0.2,-492.49999999999994,3.796818869537818e-18
0.2,-492.29999999999995,3.806803136809331e-18
0.2,-492.09999999999997,3.800759584184717e-18
0.2,-491.8999999999999,3.8127381312528935e-18
0.2,-491.69999999999993,3.80483914708284e-18
0.2,-491.49999999999994,3.825167002076046e-18
0.2,-491.2999999999999,3.809039509322349e-18
0.2,-491.0999999999999,3.8240116506437485e-18
0.2,-490.8999999999999,3.8274044699375e-18
0.2,-490.6999999999999,3.824444594939709e-18
0.2,-490.4999999999999,3.827005482831058e-18
0.2,-490.2999999999999,3.840375902883503e-18
0.2,-490.10000000000014,3.831077163430694e-18
0.2,-489.9000000000001,3.844624412973255e-18
0.2,-489.7000000000001,3.839641825342681e-18
0.2,-489.5000000000001,3.84839128535868e-18
0.2,-489.30000000000007,3.847023314835882e-18
0.2,-489.1000000000001,3.854672410397745e-18
0.2,-488.9000000000001,3.853334433066686e-18
0.2,-488.70000000000005,3.8626493888028165e-18
0.2,-488.50000000000006,3.856288470537128e-18
0.2,-488.30000000000007,3.8710765887021996e-18
0.2,-488.1,3.8653953801452736e-18
0.2,-487.90000000000003,3.871770244640733e-18
0.2,-487.70000000000005,3.874507893308e-18
0.2,-487.5,3.880175937620756e-18
0.2,-487.3,3.8760073950982046e-18
0.2,-487.1,3.887422011235083e-18
0.2,-486.9,3.888566330792288e-18
0.2,-486.7,3.891574397321538e-18
0.2,-486.5,3.888204184946776e-18
0.2,-486.29999999999995,3.901559026022762e-18
0.2,-486.09999999999997,3.903664041843173e-18
0.2,-485.9,3.8965141312826095e-18
0.2,-485.69999999999993,3.910519876993221e-18
0.2,-485.49999999999994,3.9117517953855286e-18
0.2,-485.29999999999995,3.909506202596069e-18
0.2,-485.0999999999999,3.918588995881999e-18
0.2,-484.8999999999999,3.9176169000793626e-18
0.2,-484.69999999999993,3.92534989092759e-18
0.2,-484.4999999999999,3.926681622096107e-18
0.2,-484.2999999999999,3.926514137186078e-18
0.2,-484.0999999999999,3.936754238357198e-18
0.2,-483.9000000000001,3.929638582202781e-18
0.2,-483.7000000000001,3.946911356498615e-18
0.2,-483.5000000000001,3.9404831217566846e-18
0.2,-483.30000000000007,3.9426086949531875e-18
0.2,-483.1000000000001,3.952961209150757e-18
0.2,-482.9000000000001,3.947230711430861e-18
0.2,-482.70000000000005,3.9647139505478216e-18
0.2,-482.50000000000006,3.950695713676002e-18
0.2,-482.30000000000007,3.961717452025493e-18
0.2,-482.1,3.973799109866466e-18
0.2,-481.90000000000003,3.958104135039004e-18
0.2,-481.70000000000005,3.9822926927874885e-18
0.2,-481.5,3.970660187153601e-18
0.2,-481.3,3.97838111072361e-18
0.2,-481.1,3.9841092162515105e-18
0.2,-480.9,3.982395673355253e-18
0.2,-480.7,3.993137750803781e-18
0.2,-480.5,3.987984070988133e-18
0.2,-480.29999999999995,3.9974098232973156e-18
0.2,-480.09999999999997,3.999472613881725e-18
0.2,-479.9,3.9991890264029305e-18
0.2,-479.69999999999993,4.008565080399402e-18
0.2,-479.49999999999994,4.0071030630169926e-18
0.2,-479.29999999999995,4.0124273873596745e-18
0.2,-479.0999999999999,4.021003244144662e-18
0.2,-478.8999999999999,4.007543373798158e-18
0.2,-478.69999999999993,4.0292369063823055e-18
0.2,-478.4999999999999,4.027741969145988e-18
0.2,-478.2999999999999,4.023572553885117e-18
0.2,-478.0999999999999,4.039033315443381e-18
0.2,-477.89999999999986,4.028871486694965e-18
0.2,-477.7000000000001,4.0413521984620636e-18
0.2,-477.5000000000001,4.0476034897537435e-18
0.2,-477.3000000000001,4.037502222264816e-18
0.2,-477.1000000000001,4.056034236310594e-18
0.2,-476.9000000000001,4.04892560215248e-18
0.2,-476.7000000000001,4.058396035326839e-18
0.2,-476.50000000000006,4.0579419387692845e-18
0.2,-476.30000000000007,4.066134825136932e-18
0.2,-476.1000000000001,4.062401893859894e-18
0.2,-475.90000000000003,4.074312952504851e-18
0.2,-475.70000000000005,4.067048727789305e-18
0.2,-475.50000000000006,4.081575322013047e-18
0.2,-475.3,4.0791645467653025e-18
0.2,-475.1,4.086476646864637e-18
0.2,-474.90000000000003,4.0806696792336185e-18
0.2,-474.7,4.095184169101527e-18
0.2,-474.5,4.095197474018999e-18
0.2,-474.3,4.092386308967377e-18
0.2,-474.09999999999997,4.106395918524174e-18
0.2,-473.9,4.10116175374444e-18
0.2,-473.7,4.108305968306243e-18
0.2,-473.49999999999994,4.111676366947461e-18
0.2,-473.29999999999995,4.1134387271127146e-18
0.2,-473.09999999999997,4.121520753618423e-18
0.2,-472.8999999999999,4.120374157772105e-18
0.2,-472.69999999999993,4.1212966985091954e-18
0.2,-472.49999999999994,4.137955618849894e-18
0.2,-472.2999999999999,4.121048069104207e-18
0.2,-472.0999999999999,4.1446944670519836e-18
0.2,-471.8999999999999,4.138597397489297e-18
0.2,-471.6999999999999,4.1386646503830324e-18
0.2,-471.5000000000001,4.147473462942758e-18
0.2,-471.3000000000001,4.152855379354415e-18
0.2,-471.1000000000001,4.148262742809839e-18
0.2,-470.9000000000001,4.167686519086298e-18
0.2,-470.7000000000001,4.142961337842287e-18
0.2,-470.50000000000006,4.182953925457883e-18
0.2,-470.30000000000007,4.15616287165383e-18
0.2,-470.1000000000001,4.174457979327434e-18
0.2,-469.90000000000003,4.1743475121929894e-18
0.2,-469.70000000000005,4.179289233117759e-18
0.2,-469.50000000000006,4.180368260289118e-18
0.2,-469.3,4.18777315267539e-18
