Time_step,Omega_New,S_Omega
20,-20.900000000000002,97.96040880373096
20,-20.7,69.00227559735266
20,-20.5,19.379478914547864
20,-20.3,0.12191563694017496
20,-20.1,16.46379952748667
20,-19.9,39.29024247823984
20,-19.7,35.407532170239875
20,-19.5,8.188897953656735
20,-19.3,2.9995675867465654
20,-19.099999999999998,25.05427995666413
20,-18.9,24.87611930680151
20,-18.7,7.5507340858614205
20,-18.5,0.9893002900225952
20,-18.3,1.4707658283121865
20,-18.1,3.0012009019670898
20,-17.900000000000002,0.38549956385605755
20,-17.700000000000003,4.119880614552514
20,-17.5,6.959848140174722
20,-17.3,0.09298929341062045
20,-17.1,5.956302090217931
20,-16.900000000000002,3.188466508269526
20,-16.7,2.5100698372130115
20,-16.5,10.539480991443472
20,-16.3,0.10369597895655164
20,-16.1,22.613557591113477
20,-15.9,38.36507337475622
20,-15.7,7.597118519724061
20,-15.5,1.1079019677501434
20,-15.299999999999999,0.3469101999701868
20,-15.1,9.904397756594237
20,-14.9,22.007089102445857
20,-14.700000000000001,7.655644918359245
20,-14.5,0.1277658970631186
20,-14.3,0.2520711054336073
20,-14.1,2.479012826625651
20,-13.900000000000002,6.500709905164197
20,-13.700000000000001,0.23822338514710487
20,-13.500000000000002,3.6748230648567324
20,-13.3,1.7693129607504452
20,-13.100000000000001,0.8149631744008288
20,-12.9,2.4840516236489045
20,-12.700000000000001,3.384926133722623
20,-12.5,5.9695703701049005
20,-12.3,2.211195522438612
20,-12.1,1.3310345508878179
20,-11.9,5.685013429369614
20,-11.7,5.1898160076768525
20,-11.5,2.6490233825087386
20,-11.299999999999999,0.1781645007738626
20,-11.100000000000001,1.8430246706372735
20,-10.9,3.91214788347963
20,-10.700000000000001,20.526554625153903
20,-10.5,1.5617753246842534
20,-10.3,3.1511899737419453
20,-10.1,0.12359823126157485
20,-9.9,0.3767501312011424
20,-9.7,6.219191292011496
20,-9.5,4.432424830142333
20,-9.299999999999999,0.12434574556762222
20,-9.100000000000001,2.0653892922220094
20,-8.9,5.427667080745287
20,-8.700000000000001,0.1624458510286646
20,-8.5,0.03446303305446886
20,-8.3,4.015541780022809
20,-8.1,0.1386675704097616
20,-7.8999999999999995,2.9437777544153185
20,-7.699999999999999,1.6751063951694751
20,-7.499999999999999,1.4245014442398363
20,-7.299999999999999,5.857036576184642
20,-7.099999999999999,5.176297300448104
20,-6.900000000000001,0.3009929411115005
20,-6.700000000000001,0.7554336542746369
20,-6.500000000000001,0.024359367258819393
20,-6.300000000000001,0.031566328226271013
20,-6.1000000000000005,0.005454893257898916
20,-5.8999999999999995,0.204909962122785
20,-5.699999999999999,0.017253859116409764
20,-5.499999999999999,1.2122964471565665
20,-5.299999999999999,0.01363866909425377
20,-5.099999999999999,5.4125746662496255
20,-4.900000000000001,0.031060383645555984
20,-4.700000000000001,2.0127938667099015
20,-4.500000000000001,0.03765845929479054
20,-4.300000000000001,0.5131217287043063
20,-4.1000000000000005,0.0019935810474729526
20,-3.9,0.1728697942797172
20,-3.6999999999999997,0.11339335353480946
20,-3.4999999999999996,0.9869579121978675
20,-3.2999999999999994,0.1774472947685402
20,-3.099999999999999,0.10610858661667913
20,-2.899999999999999,0.07891633635364045
20,-2.699999999999999,0.3120669747615369
20,-2.4999999999999987,1.6712391793642432
20,-2.2999999999999985,0.0156892424726981
20,-2.0999999999999983,0.13908273880838248
20,-1.8999999999999981,0.4258296004034515
20,-1.699999999999998,1.0625151464522107
20,-1.5000000000000013,0.005976677067392334
20,-1.3000000000000012,0.00014329146810048877
20,-1.100000000000001,0.0012596738065394427
20,-0.9000000000000008,0.001089555769480154
20,-0.7000000000000006,0.00279295212950849
20,-0.5000000000000004,0.010659969869811534
20,-0.30000000000000027,0.015241350642409494
20,-0.10000000000000009,0.0011852223345768
20,0.10000000000000009,0.0011852223345768008
20,0.30000000000000027,0.015241350642409494
20,0.5000000000000004,0.010659969869811547
20,0.7000000000000006,0.002792952129508491
20,0.9000000000000008,0.0010895557694801526
20,1.100000000000001,0.0012596738065394427
20,1.3000000000000012,0.00014329146810048918
20,1.5000000000000013,0.005976677067392332
20,1.7000000000000015,1.0625151464522153
20,1.9000000000000017,0.42582960040345325
20,2.100000000000002,0.1390827388083829
20,2.300000000000002,0.015689242472698112
20,2.500000000000002,1.6712391793642485
20,2.699999999999999,0.3120669747615369
20,2.899999999999999,0.07891633635364058
20,3.099999999999999,0.10610858661667906
20,3.2999999999999994,0.1774472947685402
20,3.4999999999999996,0.9869579121978673
20,3.6999999999999997,0.11339335353480946
20,3.9,0.17286979427971752
20,4.1000000000000005,0.001993581047472944
20,4.300000000000001,0.5131217287043063
20,4.500000000000001,0.037658459294790635
20,4.700000000000001,2.0127938667099015
20,4.900000000000001,0.031060383645555956
20,5.100000000000001,5.412574666249628
20,5.300000000000002,0.01363866909425377
20,5.500000000000002,1.2122964471565674
20,5.700000000000002,0.017253859116409677
20,5.900000000000002,0.20490996212278526
20,6.100000000000002,0.005454893257898922
20,6.3000000000000025,0.031566328226270944
20,6.500000000000003,0.024359367258819462
20,6.700000000000003,0.7554336542746375
20,6.899999999999999,0.3009929411114997
20,7.099999999999999,5.176297300448104
20,7.299999999999999,5.857036576184642
20,7.499999999999999,1.4245014442398358
20,7.699999999999999,1.6751063951694751
20,7.8999999999999995,2.9437777544153194
20,8.1,0.13866757040976185
20,8.3,4.015541780022809
20,8.5,0.03446303305446891
20,8.700000000000001,0.16244585102866452
20,8.9,5.427667080745287
20,9.100000000000001,2.065389292222009
20,9.3,0.12434574556762211
